Symbol,InstrumentToken,Name,BSE_TOKEN,NSE_TOKEN,Segment,InstrumentType
687GJ28-SG,7700481,SDL GJ 6.87% 2028,,30080,NSE,EQ
723HR39-SG,7700737,SDL HR 7.23% 2039,,30081,NSE,EQ
724KL43-SG,7700993,SDL KL 7.24% 2043,,30082,NSE,EQ
723TN55-SG,7701249,SDL TN 7.23% 2055,,30083,NSE,EQ
726HP35-SG,7701505,SDL HP 7.26% 2035,,30084,NSE,EQ
717MP31-SG,7701761,SDL MP 7.17% 2031,,30085,NSE,EQ
722MP42-SG,7702017,SDL MP 7.22% 2042,,30086,NSE,EQ
723MP47-SG,7702273,SDL MP 7.23% 2047,,30087,NSE,EQ
727NL35-SG,7702529,SDL NL 7.27% 2035,,30088,NSE,EQ
ORIENTCEM,137153028,ORIENT CEMENT,535754,30089,BSE,EQ
693OR28-SG,7703041,SDL OR 6.93% 2028,,30090,NSE,EQ
717OR30-SG,7703297,SDL OR 7.17% 2030,,30091,NSE,EQ
723OR47-SG,7704577,SDL OR 7.23% 2047,,30096,NSE,EQ
719RJ35-SG,7704833,SDL RJ 7.19% 2035,,30097,NSE,EQ
723RJ38-SG,7705089,SDL RJ 7.23% 2038,,30098,NSE,EQ
70TN29-SG,7705345,SDL TN 7.0% 2029,,30099,NSE,EQ
723TS52-SG,7705601,SDL TS 7.23% 2052,,30100,NSE,EQ
724AS45-SG,7705857,SDL AS 7.24% 2045,,30101,NSE,EQ
364D120326-TB,7706625,GOI TBILL 364D-12/03/26,,30104,NSE,EQ
GOLD360,139360004,360 ONE MUTUAL FUND,544375,30105,BSE,EQ
ABFRL,137153284,ADITYA BIRLA FASHION AND RETAI,535755,30108,BSE,EQ
SELECTIPO,139360260,MIRAE ASSET MUTUAL FUND,544376,30109,BSE,EQ
EQUAL200,139360516,MIRAE ASSET MUTUAL FUND,544377,30121,BSE,EQ
SAMMAANCAP,137161988,SAMMAAN CAPITAL ,535789,30125,BSE,EQ
PRABHA,139361028,PRABHA ENERGY ,544379,30134,BSE,EQ
CASHIETF,139361284,,544380,30139,BSE,EQ
775PFCL26A-N0,7716353,,,30142,NSE,EQ
745PFCL28-N0,7716865,,,30144,NSE,EQ
860MFL28-N0,7717633,,,30147,NSE,EQ
773LICH27-N0,7718145,,,30149,NSE,EQ
AXISVALUE,139361796,AXIS MUTUAL FUND,544382,30155,BSE,EQ
715RJ35-SG,7720705,SDL RJ 7.15% 2035,,30159,NSE,EQ
715UP37A-SG,7720961,SDL UP 7.15% 2037,,30160,NSE,EQ
717KL38-SG,7721217,SDL KL 7.17% 2038,,30161,NSE,EQ
717UP39-SG,7721473,SDL UP 7.17% 2039,,30162,NSE,EQ
718MZ40-SG,7721729,SDL MZ 7.18% 2040,,30163,NSE,EQ
717OR40-SG,7721985,SDL OR 7.17% 2040,,30164,NSE,EQ
718TN45-SG,7722241,SDL TN 7.18% 2045,,30165,NSE,EQ
718WB45-SG,7722497,SDL WB 7.18% 2045,,30166,NSE,EQ
718MP46-SG,7722753,SDL MP 7.18% 2046,,30167,NSE,EQ
718OR46-SG,7723009,SDL OR 7.18% 2046,,30168,NSE,EQ
718WB46-SG,7723265,SDL WB 7.18% 2046,,30169,NSE,EQ
718WB47-SG,7723521,SDL WB 7.18% 2047,,30170,NSE,EQ
718MP49-SG,7723777,SDL MP 7.18% 2049,,30171,NSE,EQ
718KL50A-SG,7724033,SDL KL 7.18% 2050,,30172,NSE,EQ
718TN55B-SG,7724289,SDL TN 7.18% 2055,,30173,NSE,EQ
692JH28-SG,7724545,SDL JH 6.92% 2028,,30174,NSE,EQ
689TN28-SG,7724801,SDL TN 6.89% 2028,,30175,NSE,EQ
698OR29-SG,7725057,SDL OR 6.98% 2029,,30176,NSE,EQ
702TN29A-SG,7725313,SDL TN 7.02% 2029,,30177,NSE,EQ
704TN30B-SG,7725569,SDL TN 7.04% 2030,,30178,NSE,EQ
714MP32-SG,7725825,SDL MP 7.14% 2032,,30179,NSE,EQ
717UK32-SG,7726081,SDL UK 7.17% 2032,,30180,NSE,EQ
714CG32-SG,7726337,SDL CG 7.14% 2032,,30181,NSE,EQ
715TN33-SG,7726593,SDL TN 7.15% 2033,,30182,NSE,EQ
717UP33-SG,7726849,SDL UP 7.17% 2033,,30183,NSE,EQ
716CG33-SG,7727105,SDL CG 7.16% 2033,,30184,NSE,EQ
716CG34-SG,7727361,SDL CG 7.16% 2034,,30185,NSE,EQ
364D190326-TB,7728129,GOI TBILL 364D-19/03/26,,30188,NSE,EQ
CURAA-BE,7728897,CURA TECHNOLOGIES,,30191,NSE,EQ
820CANF27-N0,7729665,,,30194,NSE,EQ
744RL28-N0,7730177,,,30196,NSE,EQ
732RL35-N0,7730689,,,30198,NSE,EQ
793NIIF32-N0,7731201,,,30200,NSE,EQ
925SCL27A-N1,7731713,,,30202,NSE,EQ
1025SCL35A-N1,7732225,,,30204,NSE,EQ
980SCL35-N1,7732737,,,30206,NSE,EQ
940SCL28-N1,7733249,,,30208,NSE,EQ
SCL19325A-N1,7733761,,,30210,NSE,EQ
SCL190325-N1,7734273,,,30212,NSE,EQ
965SCL27-N1,7734785,,,30214,NSE,EQ
SCL19325-N1,7735809,,,30218,NSE,EQ
925SCL27B-N1,7736321,,,30220,NSE,EQ
990SCL28-N1,7736833,,,30222,NSE,EQ
971SCL30A-N1,7737345,,,30224,NSE,EQ
SCL190325A-N1,7737857,,,30226,NSE,EQ
1003SCL32-N1,7738369,,,30228,NSE,EQ
971SCL30-N1,7738881,,,30230,NSE,EQ
1075SCL35-N1,7739393,,,30232,NSE,EQ
1025SCL35-N1,7739905,,,30234,NSE,EQ
1015SCL30-N1,7740417,,,30236,NSE,EQ
902SCL28-N1,7740929,,,30238,NSE,EQ
948SCL28-N1,7741441,,,30240,NSE,EQ
1050SCL32-N1,7741953,,,30242,NSE,EQ
BHARATSE,133946628,BHARAT SEATS,523229,30244,BSE,EQ
ISHANCH-BE,7744513,ISHAN DYES N CHEMICALS L,,30252,NSE,EQ
835GFL28-N0,7745025,,,30254,NSE,EQ
DIVINEHIRA-ST,7747073,DIVINE HIRA JEWELLERS,,30262,NSE,EQ
726NTPC40-N0,7747329,,,30263,NSE,EQ
748NABF28-N0,7747841,,,30265,NSE,EQ
739SIDBI30-N0,7748353,,,30267,NSE,EQ
14RARL30-N0,7748865,,,30269,NSE,EQ
SILVERCASE,139362308,ZERODHA MUTUAL FUND,544384,30274,BSE,EQ
758LICH35A-N0,7750913,,,30277,NSE,EQ
GCHOTELS-ST,7753985,GRAND CONTINENT HOTELS L,,30289,NSE,EQ
SBIBPB,139362564,SBI MUTUAL FUND,544385,30290,BSE,EQ
ESSENTIA,137205252,INTEGRA ESSENTIA ,535958,30323,BSE,EQ
NIF100IETF,137474052,ICICI PRUDENTIAL NIFTY 100 ETF,537008,30392,BSE,EQ
364D260326-TB,7785217,GOI TBILL 364D-26/03/26,,30411,NSE,EQ
707AP36-SG,7785473,SDL AP 7.07% 2036,,30412,NSE,EQ
687GJ28A-SG,7785729,SDL GJ 6.87% 2028,,30413,NSE,EQ
687TN28-SG,7785985,SDL TN 6.87% 2028,,30414,NSE,EQ
692TN29-SG,7786241,SDL TN 6.92% 2029,,30415,NSE,EQ
696JH29-SG,7786497,SDL JH 6.96% 2029,,30416,NSE,EQ
702AS30A-SG,7786753,SDL AS 7.02% 2030,,30417,NSE,EQ
696KA30-SG,7787009,SDL KA 6.96% 2030,,30418,NSE,EQ
699TN31-SG,7787265,SDL TN 6.99% 2031,,30419,NSE,EQ
705MP32-SG,7787521,SDL MP 7.05% 2032,,30420,NSE,EQ
705UK32-SG,7787777,SDL UK 7.05% 2032,,30421,NSE,EQ
704KA32-SG,7788033,SDL KA 7.04% 2032,,30422,NSE,EQ
704RJ32-SG,7788289,SDL RJ 7.04% 2032,,30423,NSE,EQ
704AP33-SG,7788545,SDL AP 7.04% 2033,,30424,NSE,EQ
702GJ33-SG,7789313,SDL GJ 7.02% 2033,,30427,NSE,EQ
703KA33-SG,7789569,SDL KA 7.03% 2033,,30428,NSE,EQ
709AP35-SG,7789825,SDL AP 7.09% 2035,,30429,NSE,EQ
703HR35-SG,7790081,SDL HR 7.03% 2035,,30430,NSE,EQ
702MP35-SG,7790337,SDL MP 7.02% 2035,,30431,NSE,EQ
71NL35-SG,7790593,SDL NL 7.1% 2035,,30432,NSE,EQ
705OR35-SG,7790849,SDL OR 7.05% 2035,,30433,NSE,EQ
706RJ35-SG,7791105,SDL RJ 7.06% 2035,,30434,NSE,EQ
71SK35-SG,7791361,SDL SK 7.1% 2035,,30435,NSE,EQ
701TN35-SG,7791617,SDL TN 7.01% 2035,,30436,NSE,EQ
708AP37-SG,7791873,SDL AP 7.08% 2037,,30437,NSE,EQ
704HR37-SG,7792129,SDL HR 7.04% 2037,,30438,NSE,EQ
705RJ37-SG,7792385,SDL RJ 7.05% 2037,,30439,NSE,EQ
708HR39-SG,7792641,SDL HR 7.08% 2039,,30440,NSE,EQ
709HR40-SG,7792897,SDL HR 7.09% 2040,,30441,NSE,EQ
71HP40-SG,7793153,SDL HP 7.1% 2040,,30442,NSE,EQ
708KL40-SG,7793409,SDL KL 7.08% 2040,,30443,NSE,EQ
712MN40-SG,7793665,SDL MN 7.12% 2040,,30444,NSE,EQ
71KL43-SG,7793921,SDL KL 7.1% 2043,,30445,NSE,EQ
71RJ43-SG,7794177,SDL RJ 7.1% 2043,,30446,NSE,EQ
71AS45-SG,7794433,SDL AS 7.1% 2045,,30447,NSE,EQ
71PN45-SG,7794689,SDL PN 7.1% 2045,,30448,NSE,EQ
71WB45-SG,7794945,SDL WB 7.1% 2045,,30449,NSE,EQ
71WB46-SG,7795201,SDL WB 7.1% 2046,,30450,NSE,EQ
71WB47-SG,7795457,SDL WB 7.1% 2047,,30451,NSE,EQ
707TS52-SG,7795713,SDL TS 7.07% 2052,,30452,NSE,EQ
707TS55-SG,7795969,SDL TS 7.07% 2055,,30453,NSE,EQ
706KL55-SG,7796225,SDL KL 7.06% 2055,,30454,NSE,EQ
SPECTRUM,139362820,SPECTRUM ELECTRICAL INDUSTRIES,544386,30455,BSE,EQ
RAPIDFLEET-SM,7797761,RAPID FLEET MGT SERVICE L,,30460,NSE,EQ
ACTIVEINFR-SM,7798785,ACTIVE INFRASTRUCTURES L,,30464,NSE,EQ
MID150,283913,BSE INDEX MID150,1109,30469,INDICES,EQ
AONELIQUID,7800833,AONEAMC - AONELIQUID,,30472,NSE,EQ
774IREDA35-N0,7802625,,,30479,NSE,EQ
717IRFC35-N0,7804673,,,30487,NSE,EQ
712EXIM30-N0,7805185,,,30489,NSE,EQ
FELDVR-BZ,7805697,FUTURE ENTERPRISES,,30491,NSE,EQ
819CIFL27-N0,7805953,,,30492,NSE,EQ
910TIAPL26-N0,7806465,,,30494,NSE,EQ
805TFSIL28-N0,7806977,,,30496,NSE,EQ
PILITA,128083716,PIL ITALICA LIFESTYLE ,500327,30835,BSE,EQ
846REC28-N6,7931905,,,30984,NSE,EQ
837REC33-N7,7932417,,,30986,NSE,EQ
871REC28-N9,7933441,,,30990,NSE,EQ
862REC33-NA,7933953,,,30992,NSE,EQ
THOMASCOTT,136688900,THOMAS SCOTT (INDIA),533941,31017,BSE,EQ
830NHAI27-N2,7946241,,,31040,NSE,EQ
DBSTOCKBRO,135780612,DB (INTERNATIONAL) STOCK BROKE,530393,31107,BSE,EQ
810IRFC27-N2,7968769,,,31128,NSE,EQ
COMPUSOFT,136278788,COMPUCOM SOFTWARE,532339,31138,BSE,EQ
RHIM,136723460,RHI MAGNESITA INDIA,534076,31163,BSE,EQ
MCX,136727300,MULTI COMMODITY EXCHANGE OF IN,534091,31181,BSE,EQ
SCHNEIDER,136739588,SCHNEIDER ELECTRIC INFRASTRUCT,534139,31234,BSE,EQ
82HUDCO27-N2,7997441,,,31240,NSE,EQ
NDL,136356100,NANDAN DENIM,532641,31258,BSE,EQ
MTEDUCARE-BE,8041729,MT EDUCARE,,31413,NSE,EQ
NBCC,136783108,NBCC (INDIA) ,534309,31415,BSE,EQ
LYPSAGEMS,136840196,LYPSA GEMS & JEWELLERY,534532,31468,BSE,EQ
ORBTEXP,131232260,ORBIT EXPORTS,512626,31475,BSE,EQ
854NHPC28-N2,8059649,,,31483,NSE,EQ
867NHPC33-N3,8059905,,,31484,NSE,EQ
879NHPC28-N5,8060417,,,31486,NSE,EQ
892NHPC33-N6,8060673,,,31487,NSE,EQ
JPOLYINVST,137413892,JINDAL POLY INVESTMENT AND FIN,536773,31507,BSE,EQ
848NTPC28-N2,8130561,,,31760,NSE,EQ
866NTPC33-N3,8131073,,,31762,NSE,EQ
873NTPC28-N5,8132097,,,31766,NSE,EQ
891NTPC33-N6,8132609,,,31768,NSE,EQ
SREEL,137113860,SREELEATHERS,535601,31837,BSE,EQ
863NHB29-N2,8183297,,,31966,NSE,EQ
863NHB34-N3,8183553,,,31967,NSE,EQ
888NHB29-N5,8184065,,,31969,NSE,EQ
901NHB34-N6,8184321,,,31970,NSE,EQ
681HR39-SG,193498625,SDL HR 6.81% 2039,,755854,NSE,EQ
683JK42-SG,193498881,SDL JK 6.83% 2042,,755855,NSE,EQ
687TS47-SG,193499137,SDL TS 6.87% 2047,,755856,NSE,EQ
687TS55-SG,193499393,SDL TS 6.87% 2055,,755857,NSE,EQ
364D100426-TB,193500161,GOI TBILL 364D-10/04/26,,755860,NSE,EQ
771NIIF35-N0,193502977,,,755871,NSE,EQ
704NBFID35-N0,193503489,,,755873,NSE,EQ
995ISF28A-N0,193504001,,,755875,NSE,EQ
875CIFL32-N0,193505025,,,755879,NSE,EQ
EVIETF,139364868,ICICI PRUDENTIAL MUTUAL FUND,544394,755881,BSE,EQ
MARSHALL-BZ,193516545,MARSHALL MACHINES,,755924,NSE,EQ
684TS56-SG,193516801,SDL TS 6.84% 2056,,755925,NSE,EQ
671TN35-SG,193517057,SDL TN 6.71% 2035,,755926,NSE,EQ
364D160426-TB,193517825,GOI TBILL 364D-16/04/26,,755929,NSE,EQ
850TIAPL28-N0,193518081,,,755930,NSE,EQ
78ABCL33-N1,193520641,,,755940,NSE,EQ
8ABCL26-N2,193520897,,,755941,NSE,EQ
ABCL26-N3,193521153,,,755942,NSE,EQ
81ABCL33-N4,193521409,,,755943,NSE,EQ
805ABCL28-N5,193521665,,,755944,NSE,EQ
ABCL28-N6,193521921,,,755945,NSE,EQ
791ABCL34-N7,193522177,,,755946,NSE,EQ
79413ABC28-N8,193522433,,,755947,NSE,EQ
797ABCL28-N9,193522689,,,755948,NSE,EQ
79ABCL28-NA,193522945,,,755949,NSE,EQ
8016ABCL29-NB,193523201,,,755950,NSE,EQ
801ABCL28-NC,193523457,,,755951,NSE,EQ
80208ABC30-ND,193523713,,,755952,NSE,EQ
8034ABCL34-NE,193523969,,,755953,NSE,EQ
803ABCL33-NF,193524225,,,755954,NSE,EQ
812ABCL28-NG,193524481,,,755955,NSE,EQ
816ABCL29-NH,193524737,,,755956,NSE,EQ
81ABCL29-NI,193524993,,,755957,NSE,EQ
830ABCL26-NJ,193525249,,,755958,NSE,EQ
831ABCL34-NK,193525505,,,755959,NSE,EQ
833ABCL27-NL,193525761,,,755960,NSE,EQ
ABCRESET27-NM,193526017,,,755961,NSE,EQ
852MFL28-N0,193531905,,,755984,NSE,EQ
852MFL28A-N0,193532417,,,755986,NSE,EQ
703NBFID30-N0,193532929,,,755988,NSE,EQ
762TCL30-N0,193533441,,,755990,NSE,EQ
10UCL26-ND,193534977,,,755996,NSE,EQ
1039UCL26-NE,193535489,,,755998,NSE,EQ
1015UCL27-NF,193536001,,,756000,NSE,EQ
1025UCL27A-NG,193536513,,,756002,NSE,EQ
1050UCL28-NH,193537025,,,756004,NSE,EQ
727SHFL27-N0,193537537,,,756006,NSE,EQ
735SFL27-N0,193538049,,,756008,NSE,EQ
690GS2065-GS,193539585,GOI LOAN  6.90% 2065,,756014,NSE,EQ
CIFL,135905028,CAPITAL INDIA FINANCE,530879,756015,BSE,EQ
TINNARUBR,135801604,TINNA RUBBER AND INFRASTRUCTUR,530475,756020,BSE,EQ
759LTFL28-N0,193542401,,,756025,NSE,EQ
815ANN30-N0,193542913,,,756027,NSE,EQ
815ANN32-N0,193543425,,,756029,NSE,EQ
815ANN31-N0,193543937,,,756031,NSE,EQ
815ANN29-N0,193544449,,,756033,NSE,EQ
18PVL29-N0,193544961,,,756035,NSE,EQ
18PVL29A-N0,193545473,,,756037,NSE,EQ
WAAREERTL,136862212,WAAREE RENEWABLE TECHNOLOGIES,534618,756038,BSE,EQ
78618ABH28-N0,193547009,,,756043,NSE,EQ
675AS40-SG,193551617,SDL AS 6.75% 2040,,756061,NSE,EQ
676MH37-SG,193551873,SDL MH 6.76% 2037,,756062,NSE,EQ
672MH38-SG,193552129,SDL MH 6.72% 2038,,756063,NSE,EQ
675MH39-SG,193552385,SDL MH 6.75% 2039,,756064,NSE,EQ
672MH40-SG,193552641,SDL MH 6.72% 2040,,756065,NSE,EQ
364D240426-TB,193553409,GOI TBILL 364D-24/04/26,,756068,NSE,EQ
950ISF27A-N0,193553665,,,756069,NSE,EQ
803ABHFL35-N0,193554177,,,756071,NSE,EQ
GROWWMOM50,193558017,GROWWAMC - GROWWMOM50,,756086,NSE,EQ
67RJ35-SG,193559297,SDL RJ 6.7% 2035,,756091,NSE,EQ
674UK35-SG,193559553,SDL UK 6.74% 2035,,756092,NSE,EQ
677MH37-SG,193559809,SDL MH 6.77% 2037,,756093,NSE,EQ
675HR38-SG,193560065,SDL HR 6.75% 2038,,756094,NSE,EQ
677MH38-SG,193560321,SDL MH 6.77% 2038,,756095,NSE,EQ
678MH39-SG,193560577,SDL MH 6.78% 2039,,756096,NSE,EQ
675MH40-SG,193560833,SDL MH 6.75% 2040,,756097,NSE,EQ
675TR40-SG,193561089,SDL TR 6.75% 2040,,756098,NSE,EQ
677PN43-SG,193561345,SDL PN 6.77% 2043,,756099,NSE,EQ
665HP32-SG,193561601,SDL HP 6.65% 2032,,756100,NSE,EQ
667UP32-SG,193561857,SDL UP 6.67% 2032,,756101,NSE,EQ
679HP34-SG,193562113,SDL HP 6.79% 2034,,756102,NSE,EQ
678KL46-SG,193562369,SDL KL 6.78% 2046,,756103,NSE,EQ
678RJ47-SG,193562625,SDL RJ 6.78% 2047,,756104,NSE,EQ
679TS52-SG,193562881,SDL TS 6.79% 2052,,756105,NSE,EQ
850TIAP28A-N0,193571073,,,756137,NSE,EQ
9IIFL26-NV,193571585,,,756139,NSE,EQ
IIFL210425-NW,193571841,,,756140,NSE,EQ
930IIFL27-NX,193572097,,,756141,NSE,EQ
IIFL21425-NY,193572353,,,756142,NSE,EQ
935IIFL28-NZ,193572609,,,756143,NSE,EQ
975IIFL28-Y0,193572865,,,756144,NSE,EQ
IIFL21425A-Y1,193573121,,,756145,NSE,EQ
KTL-SZ,193573377,KALAHRIDHAAN TRENDZ,,756146,NSE,EQ
364D020426-TB,193574145,GOI TBILL 364D-02/04/26,,756149,NSE,EQ
SILVER360,139363588,360 ONE MUTUAL FUND,544389,756150,BSE,EQ
960IIFL30-Y2,193575169,,,756153,NSE,EQ
1025IIFL30-Y3,193575425,,,756154,NSE,EQ
890ALSL27-N0,193577217,,,756161,NSE,EQ
865HHFL30-N0,193577729,,,756163,NSE,EQ
850HHFL27-N0,193578241,,,756165,NSE,EQ
995ISF28-N0,193578753,,,756167,NSE,EQ
715NBFID35-N0,193579265,,,756169,NSE,EQ
770SHFL27-N0,193579777,,,756171,NSE,EQ
9TIAPL28-N0,193580289,,,756173,NSE,EQ
765TML27-N0,193580801,,,756175,NSE,EQ
765TML28A-N0,193581313,,,756177,NSE,EQ
765TML28-N0,193581825,,,756179,NSE,EQ
NPST,139365380,NETWORK PEOPLE SERVICES TECHNO,544396,756324,BSE,EQ
815GHFL35-N0,193620225,,,756329,NSE,EQ
678IRFC30-N0,193620737,,,756331,NSE,EQ
995CCSP27-N0,193621249,,,756333,NSE,EQ
TANKUP-ST,193622529,TANKUP ENGINEERS,,756338,NSE,EQ
ATCENERGY-SM,193638913,ATC ENERGIES SYSTEM,,756402,NSE,EQ
SHRIAHIMSA-ST,193640705,SHRI AHIMSA NATURALS,,756409,NSE,EQ
673HPCL30-N0,193716481,,,756705,NSE,EQ
707LICH30-N0,193716993,,,756707,NSE,EQ
679TN55-SG,193717505,SDL TN 6.79% 2055,,756709,NSE,EQ
679TS56-SG,193717761,SDL TS 6.79% 2056,,756710,NSE,EQ
182D311025-TB,193718273,GOI TBILL 182D-31/10/25,,756712,NSE,EQ
364D010526-TB,193718529,GOI TBILL 364D-01/05/26,,756713,NSE,EQ
820MFL30-N0,193718785,,,756714,NSE,EQ
832HHFL27A-N0,193719297,,,756716,NSE,EQ
832HHFL27-N0,193719809,,,756718,NSE,EQ
686REC35-N0,193720321,,,756720,NSE,EQ
687REC30-N0,193720833,,,756722,NSE,EQ
726IRMT45-N0,193721345,,,756724,NSE,EQ
702RECL40-N0,193725697,,,756741,NSE,EQ
694PGCIL35-N0,193726209,,,756743,NSE,EQ
664PFCL30-N0,193731841,,,756765,NSE,EQ
661PFCL28-N0,193732353,,,756767,NSE,EQ
73064ABH28-N0,193732865,,,756769,NSE,EQ
KRISHIVAL,139370500,KRISHIVAL FOODS,544416,756782,BSE,EQ
642TN31-SG,193737473,SDL TN 6.42% 2031,,756787,NSE,EQ
668RJ35-SG,193737729,SDL RJ 6.68% 2035,,756788,NSE,EQ
711WB47-SG,193737985,SDL WB 7.11% 2047,,756789,NSE,EQ
709TS58-SG,193738241,SDL TS 7.09% 2058,,756790,NSE,EQ
709TS59-SG,193738497,SDL TS 7.09% 2059,,756791,NSE,EQ
709TS60-SG,193738753,SDL TS 7.09% 2060,,756792,NSE,EQ
709TS61-SG,193739009,SDL TS 7.09% 2061,,756793,NSE,EQ
182D181225-TB,193740801,GOI TBILL 182D-18/12/25,,756800,NSE,EQ
364D180626-TB,193741057,GOI TBILL 364D-18/06/26,,756801,NSE,EQ
OSWALPUMPS,139371012,OSWAL PUMPS ,544418,756802,BSE,EQ
642JK31-SG,193742593,SDL JK 6.42% 2031,,756807,NSE,EQ
651UP32-SG,193742849,SDL UP 6.51% 2032,,756808,NSE,EQ
663AS35-SG,193743105,SDL AS 6.63% 2035,,756809,NSE,EQ
665GA35-SG,193743361,SDL GA 6.65% 2035,,756810,NSE,EQ
664GJ36-SG,193743617,SDL GJ 6.64% 2036,,756811,NSE,EQ
665GJ37-SG,193743873,SDL GJ 6.65% 2037,,756812,NSE,EQ
67HR39-SG,193744129,SDL HR 6.7% 2039,,756813,NSE,EQ
672TR40-SG,193744385,SDL TR 6.72% 2040,,756814,NSE,EQ
684KL47-SG,193744641,SDL KL 6.84% 2047,,756815,NSE,EQ
685RJ47-SG,193744897,SDL RJ 6.85% 2047,,756816,NSE,EQ
685RJ51-SG,193745153,SDL RJ 6.85% 2051,,756817,NSE,EQ
182D201125-TB,193745665,GOI TBILL 182D-20/11/25,,756819,NSE,EQ
364D210526-TB,193745921,GOI TBILL 364D-21/05/26,,756820,NSE,EQ
753PHFL30-N0,193746177,,,756821,NSE,EQ
7123TCHF27-N0,193746689,,,756823,NSE,EQ
717TCHFL30-N0,193747201,,,756825,NSE,EQ
GROWWSLVR,193747713,GROWWAMC - GROWWSLVR,,756827,NSE,EQ
FUSIONPP-E1,193749249,FUSION RS.5 PPD UP,,756833,NSE,EQ
930PFL27A-N0,193750529,,,756838,NSE,EQ
ABLBL,139367172,ADITYA BIRLA LIFESTYLE BRANDS,544403,756843,BSE,EQ
SAMAY-SM,193753089,SAMAY PROJECT SERVICES L,,756848,NSE,EQ
690LICH27-N0,193754113,,,756852,NSE,EQ
654TN31-SG,193754369,SDL TN 6.54% 2031,,756853,NSE,EQ
667AP32-SG,193754625,SDL AP 6.67% 2032,,756854,NSE,EQ
661GJ32-SG,193754881,SDL GJ 6.61% 2032,,756855,NSE,EQ
668GJ33-SG,193755137,SDL GJ 6.68% 2033,,756856,NSE,EQ
683AP34-SG,193755393,SDL AP 6.83% 2034,,756857,NSE,EQ
671AP35-SG,193755649,SDL AP 6.71% 2035,,756858,NSE,EQ
674AP37-SG,193755905,SDL AP 6.74% 2037,,756859,NSE,EQ
679PN45-SG,193756161,SDL PN 6.79% 2045,,756860,NSE,EQ
679TS53-SG,193756417,SDL TS 6.79% 2053,,756861,NSE,EQ
68TS57-SG,193756673,SDL TS 6.8% 2057,,756862,NSE,EQ
679AP36-SG,193756929,SDL AP 6.79% 2036,,756863,NSE,EQ
677MP37-SG,193757185,SDL MP 6.77% 2037,,756864,NSE,EQ
677MP39-SG,193757441,SDL MP 6.77% 2039,,756865,NSE,EQ
678KL40-SG,193757697,SDL KL 6.78% 2040,,756866,NSE,EQ
679AS45-SG,193757953,SDL AS 6.79% 2045,,756867,NSE,EQ
182D061125-TB,193758465,GOI TBILL 182D-06/11/25,,756869,NSE,EQ
364D070526-TB,193758721,GOI TBILL 364D-07/05/26,,756870,NSE,EQ
ENRIN,139363844,SIEMENS ENERGY INDIA ,544390,756871,BSE,EQ
754GIL29-N0,193759745,,,756874,NSE,EQ
759GIL30-N0,193760257,,,756876,NSE,EQ
7IREDAL30-N0,193760769,,,756878,NSE,EQ
731SDIL40-N0,193761281,,,756880,NSE,EQ
803ABCL35-N0,193761793,,,756882,NSE,EQ
686NHPCL40-N0,193762305,,,756884,NSE,EQ
686NHPCL34-N0,193762817,,,756886,NSE,EQ
686NHPCL35-N0,193763329,,,756888,NSE,EQ
633GS2035-GS,193763841,GOI LOAN  6.33% 2035,,756890,NSE,EQ
ARUNAYA-SM,193765377,ARUNAYA ORGANICS,,756896,NSE,EQ
MON50EQUAL,193766401,MOTILALAMC - MON50EQUAL,,756900,NSE,EQ
686NHPCL36-N0,193767169,,,756903,NSE,EQ
686NHPCL37-N0,193767681,,,756905,NSE,EQ
679AP34A-SG,193767937,SDL AP 6.79% 2034,,756906,NSE,EQ
688ML35-SG,193768193,SDL ML 6.88% 2035,,756907,NSE,EQ
676JK31-SG,193768449,SDL JK 6.76% 2031,,756908,NSE,EQ
678AP33-SG,193768705,SDL AP 6.78% 2033,,756909,NSE,EQ
684HP35-SG,193768961,SDL HP 6.84% 2035,,756910,NSE,EQ
684AP37-SG,193769217,SDL AP 6.84% 2037,,756911,NSE,EQ
688AP40-SG,193769473,SDL AP 6.88% 2040,,756912,NSE,EQ
685AP41-SG,193769729,SDL AP 6.85% 2041,,756913,NSE,EQ
688PN45-SG,193769985,SDL PN 6.88% 2045,,756914,NSE,EQ
688PN46-SG,193770241,SDL PN 6.88% 2046,,756915,NSE,EQ
12VCCL29B-N0,193770497,,,756916,NSE,EQ
686NHPCL38-N0,193771265,,,756919,NSE,EQ
686NHPCL39-N0,193771777,,,756921,NSE,EQ
686NHPCL33-N0,193772289,,,756923,NSE,EQ
PRIMO,129754116,PRIMO CHEMICALS ,506852,756925,BSE,EQ
769TFSIL28-N0,193774081,,,756930,NSE,EQ
686NHPCL32-N0,193774593,,,756932,NSE,EQ
686NHPCL31-N0,193775105,,,756934,NSE,EQ
689NTPC35-N0,193776129,,,756938,NSE,EQ
SOLARAPP1-E1,193776385,SOLARA RS. 7 PPD UP,,756939,NSE,EQ
665IRFC30-N0,193778433,,,756947,NSE,EQ
AAFS29A-N0,193779201,,,756950,NSE,EQ
925PFL30-N0,193779713,,,756952,NSE,EQ
915PFL27-N0,193780225,,,756954,NSE,EQ
91PFL27-N0,193780737,,,756956,NSE,EQ
MONOLITH-SM,193781249,MONOLITHISCH INDIA,,756958,NSE,EQ
PATILAUTOM-SM,193782529,PATIL AUTOMATION,,756963,NSE,EQ
755TPREL40-N0,193789953,,,756992,NSE,EQ
727TCHFL28-N0,193790465,,,756994,NSE,EQ
